ID_flight,bank,distacleg,discrdistacleg,distaclegend,brgaclegend,distaclegendsecondstas,actionhdgval,actionspdval,actionspdsel,actionfdsel,thr68y78y88y93y98,discrDistACLegAccum,discrDistACLegAvgGlobal,discrDistACLegAvg20,discrDistACLegAvg40,accumConsecDiscrDistACLeg3orMore,accumConsecDiscrDistACLeg3orMoreDisc05,accumActionHdgValChange,percentActionHdgValChangeLast20,percentActionHdgValChangeLast40,PBNleg,PBNlegCourse,PBNnxtlegCourse,PBNDistDiscr,PBNLogCheck,PBNNxtTrnPointCheck,PBNMapCheck,PBNMapClick,PBNTrackCheck,PBNWPTCheck,angleM,angleCLCrs,anglePBNleg,anglePBNnxtleg,dstNxtTP,angleBrM,dscrAngleBrM,angleDiffBrM,dscrBank,bankDiff,PBNLegChange,PBNLegEndType,PBNdeviationIntegr,PBNdeviationIntegrCorr,PBNdeviation,PBNlegLength,PBNlegPercent,phaseTxt,angleLegDiff
1291,-1.03,0.23755394,1,30.09285846,174.50670129,310,175,260,1,1,0,1024,1,1,1,0,0,19,0,2,6,174,174,0,0,0,0,0,0,0,174,174,174,174,30.1265694115057,0,0,0,0,0.0581718115337149,0,0,0,0,0.23755394,42.79,29.707346059167,1,0
1292,-1,0.2391263,1,30.04163985,174.51056822,309,177,260,1,1,0,1025,1,1,1,0,0,20,5,5,6,174,174,0,0,0,0,0,0,0,174.1,174,174,174,30.0752934204309,-0.0999999999999943,0,-0.193906038445705,0,0.0581718115337149,0,0,0,0,0.2391263,42.79,29.827216146183,1,0
1293,-0.97,0.24070722,1,29.99138637,174.51444829,308,177,260,1,1,0,1026,1,1,1,0,0,20,5,5,6,174,174,0,0,0,0,0,0,0,174.1,174,174,174,30.0249836417417,-0.0999999999999943,0,0,0,0.0581718115337149,0,0,0,0,0.24070722,42.79,29.9448263744626,1,0
1294,-1.06,0.24217867,1,29.94229044,174.51811043,308,177,260,1,1,0,1027,1,1,1,0,0,20,5,5,6,174,174,0,0,0,0,0,0,0,174.1,174,174,174,29.9758327172254,-0.0999999999999943,0,0,0,-0.174515434601145,0,0,0,0,0.24217867,42.79,30.0597275616364,1,0
1295,-1.47,0.24365027,1,29.89319463,174.52178459,307,177,260,1,1,0,1028,1,1,1,0,0,20,5,5,6,174,174,0,0,0,0,0,0,0,174.1,174,174,174,29.9266819048226,-0.0999999999999943,0,0,0,-0.795014757627437,0,0,0,0,0.24365027,42.79,30.1746287646063,1,0
1296,-2,0.24505781,1,29.843924,174.52534966,307,177,260,1,1,0,1029,1,1,1,0,0,20,5,5,6,174,174,0,0,0,0,0,0,0,174.2,174,174,174,29.8773560798232,-0.199999999999989,0,-0.193906038445705,0,-1.0277020037623,0,0,0,0,0.24505781,42.79,30.2899380906076,1,0
1297,-2.48,0.24651501,1,29.79247566,174.52906023,306,177,260,1,1,0,1030,1,1,1,0,0,20,5,5,6,174,174,0,0,0,0,0,0,0,174.2,174,174,174,29.8258501061043,-0.199999999999989,0,0,0,-0.930748984539438,0,0,0,0,0.24651501,42.79,30.4103433293302,1,0
1298,-2.8,0.24788951,1,29.74067319,174.53262903,306,177,260,1,1,0,1031,1,1,1,0,0,20,5,5,6,174,174,0,0,0,0,0,0,0,174.3,174,174,174,29.7739896103941,-0.300000000000011,0,-0.19390603844576,0,-0.620499323026292,0,0,0,0,0.24788951,42.79,30.5315763115599,1,0
1299,-2.94,0.24922698,1,29.6898402,174.53612085,305,177,260,1,1,0,1032,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,174.4,174,174,174,29.7230996733063,-0.400000000000006,0,-0.193906038445705,0,-0.271468453824003,0,0,0,0,0.24922698,42.79,30.6505395426298,1,0
1300,-2.95,0.25046931,1,29.63853352,174.53944749,305,177,260,1,1,0,1033,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,174.5,174,174,174,29.671735520739,-0.5,0,-0.193906038445705,0,-0.0193906038445721,0,0,0,0,0.25046931,42.79,30.7706100404901,1,0
1301,-2.86,0.25158562,1,29.58911025,174.54250578,304,177,260,1,1,0,1034,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,174.5,174,174,174,29.6222568827597,-0.5,0,0,0,0.174515434601145,0,0,0,0,0.25158562,42.79,30.8862709995162,1,0
1302,-2.73,0.25265437,1,29.53878617,174.54549735,304,177,260,1,1,0,1035,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,174.6,174,174,174,29.5718764272093,-0.599999999999994,0,-0.193906038445705,0,0.252077849979431,0,0,0,0,0.25265437,42.79,31.004037895496,1,0
1303,-2.57,0.25370452,1,29.48695488,174.54848983,303,177,260,1,1,0,1036,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,174.7,174,174,174,29.5199870753484,-0.699999999999989,0,-0.193906038445705,0,0.310249661513146,0,0,0,0,0.25370452,42.79,31.1253328774624,1,0
1304,-2.44,0.25469072,1,29.43627668,174.55134602,303,177,260,1,1,0,1037,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,174.8,174,174,174,29.469252100007,-0.800000000000011,0,-0.19390603844576,0,0.252077849979431,0,0,0,0,0.25469072,42.79,31.2439274218032,1,0
1305,-2.32,0.25561071,1,29.38451834,174.55410164,302,177,260,1,1,0,1038,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,174.8,174,174,174,29.4174357804244,-0.800000000000011,0,0,0,0.23268724613486,0,0,0,0,0.25561071,42.79,31.3650473026162,1,0
1306,-2.23,0.25643155,1,29.33445969,174.55664012,302,177,260,1,1,0,1039,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,174.9,174,174,174,29.3673210503321,-0.900000000000006,0,-0.193906038445705,0,0.174515434601144,0,0,0,0,0.25643155,42.79,31.4821897225874,1,0
1307,-2.15,0.25720494,1,29.28482816,174.55908549,301,177,260,1,1,0,1040,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,174.9,174,174,174,29.3176339252905,-0.900000000000006,0,0,0,0.155124830756573,0,0,0,0,0.25720494,42.79,31.5983308037011,1,0
1308,-2.09,0.25791842,1,29.23550421,174.56141486,301,177,260,1,1,0,1041,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,175,174,174,174,29.2682547249008,-1,0,-0.193906038445705,0,0.11634362306743,0,0,0,0,0.25791842,42.79,31.7137515772653,1,0
1309,-2.04,0.2585782,1,29.18654761,174.56363874,300,177,260,1,1,0,1042,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,175.1,174,174,174,29.2192432795457,-1.09999999999999,0,-0.193906038445705,0,0.0969530192228578,0,0,0,0,0.2585782,42.79,31.828310773458,1,0
1310,-1.99,0.25923813,1,29.13759104,174.56587009,300,177,260,1,1,0,1043,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,175.1,174,174,174,29.1702318702079,-1.09999999999999,0,0,0,0.0969530192228582,0,0,0,0,0.25923813,42.79,31.9428712696194,1,0
1311,-1.94,0.25980084,1,29.08858342,174.56791679,299,177,260,1,1,0,1044,1,1,1,0,0,20,5,2,6,174,174,0,0,0,0,0,0,0,175.2,174,174,174,29.1211693433589,-1.19999999999999,0,-0.193906038445705,0,0.0969530192228582,0,0,0,0,0.25980084,42.79,32.0575490781131,1,0
1312,-1.89,0.26033259,1,29.03927696,174.56991435,299,177,260,1,1,0,1045,1,1,1,0,0,20,0,2,6,174,174,0,0,0,0,0,0,0,175.2,174,174,174,29.0718076559491,-1.19999999999999,0,0,0,0.0969530192228582,0,0,0,0,0.26033259,42.79,32.1729245357226,1,0
1313,-1.84,0.26085191,1,28.98719506,174.5719471,299,177,260,1,1,0,1046,1,1,1,0,0,20,0,2,6,174,174,0,0,0,0,0,0,0,175.3,174,174,174,29.0196674062696,-1.30000000000001,0,-0.19390603844576,0,0.0969530192228578,0,0,0,0,0.26085191,42.79,32.2947928081043,1,0
1314,-1.79,0.26131767,1,28.93813641,174.57382157,299,177,260,1,1,0,1047,1,1,1,0,0,20,0,2,6,174,174,0,0,0,0,0,0,0,175.3,174,174,174,28.9705538028986,-1.30000000000001,0,0,0,0.0969530192228582,0,0,0,0,0.26131767,42.79,32.4095877355933,1,0
1315,-1.74,0.26170485,1,28.88920599,174.57554271,298,177,260,1,1,0,1048,1,1,1,0,0,20,0,2,6,174,174,0,0,0,0,0,0,0,175.4,174,174,174,28.9215685722625,-1.40000000000001,0,-0.193906038445705,0,0.0969530192228582,0,0,0,0,0.26170485,42.79,32.5240804663464,1,0
1316,-1.69,0.26210871,1,28.83954967,174.57731694,297,177,260,1,1,0,1049,1,1,1,0,0,20,0,2,6,174,174,0,0,0,0,0,0,0,175.4,174,174,174,28.871856626377,-1.40000000000001,0,0,0,0.0969530192228582,0,0,0,0,0.26210871,42.79,32.6402722032115,1,0
1317,-1.64,0.2624215,1,28.78857406,174.57894037,297,177,260,1,1,0,1050,1,1,1,0,0,20,0,2,6,174,174,0,0,0,0,0,0,0,175.5,174,174,174,28.8208239117821,-1.5,0,-0.193906038445705,0,0.0969530192228582,0,0,0,0,0.2624215,42.79,32.759548660576,1,0
1318,-1.59,0.26272616,1,28.73796143,174.5805458,296,177,260,1,1,0,1051,1,1,1,0,0,20,0,2,6,174,174,0,0,0,0,0,0,0,175.5,174,174,174,28.7701545791041,-1.5,0,0,0,0.0969530192228578,0,0,0,0,0.26272616,42.79,32.8779749405454,1,0
1319,-1.54,0.26302478,1,28.68861701,174.5821194,296,177,260,1,1,0,1052,1,1,1,0,0,20,0,2,6,174,174,0,0,0,0,0,0,0,175.5,174,174,174,28.7207548780727,-1.5,0,0,0,0.0969530192228582,0,0,0,0,0.26302478,42.79,32.9934350003084,1,0
1320,-1.5,0.26322617,1,28.63922147,174.58350328,295,177,260,1,1,0,1053,1,1,1,0,0,20,0,2,6,174,174,0,0,0,0,0,0,0,175.6,174,174,174,28.6713040122553,-1.59999999999999,0,-0.193906038445705,0,0.0775624153782866,0,0,0,0,0.26322617,42.79,33.1090109754089,1,0
1321,-1.46,0.26340698,1,28.59006937,174.5848453,295,179,260,1,1,0,1054,1,1,1,0,0,21,5,5,6,174,174,0,0,0,0,0,0,0,175.6,174,174,174,28.622096843071,-1.59999999999999,0,0,0,0.0775624153782866,0,0,0,0,0.26340698,42.79,33.224017691334,1,0
1322,-1.41,0.26356511,1,28.54025545,174.58615906,294,179,260,1,1,0,1055,1,1,1,0,0,21,5,5,6,174,174,0,0,0,0,0,0,0,175.7,174,174,174,28.5722271193562,-1.69999999999999,0,-0.193906038445705,0,0.0969530192228582,0,0,0,0,0.26356511,42.79,33.3405737617555,1,0
1323,-1.49,0.26367367,1,28.49129132,174.58735972,294,179,260,1,1,0,1056,1,1,1,0,0,21,5,5,6,174,174,0,0,0,0,0,0,0,175.7,174,174,174,28.5232081410862,-1.69999999999999,0,0,0,-0.155124830756573,0,0,0,0,0.26367367,42.79,33.4551383109909,1,0
1324,-2,0.26378421,1,28.43260869,174.58876411,293,179,260,1,1,0,1057,1,1,1,0,0,21,5,5,6,174,174,0,0,0,0,0,0,0,175.8,174,174,174,28.4644597784998,-1.80000000000001,0,-0.19390603844576,0,-0.988920796073153,0,0,0,0,0.26378421,42.79,33.5924426547655,1,0
1325,-2.51,0.26381432,1,28.38377277,174.58981119,293,179,260,1,1,0,1058,1,1,1,0,0,21,5,5,6,174,174,0,0,0,0,0,0,0,175.8,174,174,174,28.4155691435335,-1.80000000000001,0,0,0,-0.988920796073153,0,0,0,0,0.26381432,42.79,33.7067063099598,1,0
1326,-2.93,0.26381347,1,28.33463798,174.59080466,292,179,260,1,1,0,1059,1,1,1,0,0,21,5,5,6,174,174,0,0,0,0,0,0,0,175.9,174,174,174,28.366379311368,-1.90000000000001,0,-0.193906038445705,0,-0.814405361472009,0,0,0,0,0.26381347,42.79,33.8216677276797,1,0
1327,-3.19,0.26370709,1,28.28581501,174.59157973,292,179,260,1,1,0,1060,1,1,1,0,0,21,5,5,6,174,174,0,0,0,0,0,0,0,176,174,174,174,28.3175016539027,-2,0,-0.193906038445705,0,-0.504155699958862,0,0,0,0,0.26370709,42.79,33.9358975481389,1,0
1328,-3.3,0.26356146,1,28.23705614,174.59227574,291,179,260,1,1,0,1061,1,1,1,0,0,21,5,5,6,174,174,0,0,0,0,0,0,0,176,174,174,174,28.2686881593887,-2,0,0,0,-0.213296642290288,0,0,0,0,0.26356146,42.79,34.0499762212691,1,0
1329,-3.28,0.26330614,1,28.18812658,174.59275291,291,179,260,1,1,0,1062,1,1,1,0,0,21,5,5,6,174,174,0,0,0,0,0,0,0,176.1,174,174,174,28.2197037885314,-2.09999999999999,0,-0.193906038445705,0,0.0387812076891433,0,0,0,0,0.26330614,42.79,34.16445172997,1,0
1330,-3.18,0.26302607,1,28.13895793,174.59318565,290,179,260,1,1,0,1063,1,1,1,0,0,21,5,5,6,174,174,0,0,0,0,0,0,0,176.2,174,174,174,28.1704800529659,-2.19999999999999,0,-0.193906038445705,0,0.193906038445716,0,0,0,0,0.26302607,42.79,34.2794865252622,1,0
1331,-3.04,0.26264046,1,28.09010109,174.5933965,291,179,260,1,1,0,1064,1,1,1,0,0,21,5,5,6,174,174,0,0,0,0,0,0,0,176.3,174,174,174,28.1215684828871,-2.30000000000001,0,-0.19390603844576,0,0.271468453824003,0,0,0,0,0.26264046,42.79,34.3937897230123,1,0
1332,-2.89,0.26222181,1,28.04136811,174.59353733,290,179,260,1,1,0,1065,1,1,1,0,0,21,5,2,6,174,174,0,0,0,0,0,0,0,176.4,174,174,174,28.0727809111646,-2.40000000000001,0,-0.193906038445705,0,0.290859057668574,0,0,0,0,0.26222181,42.79,34.5078005020456,1,0
1333,-2.73,0.26157329,1,27.9824557,174.59341432,289,179,260,1,1,0,1066,1,1,1,0,0,21,5,2,6,174,174,0,0,0,0,0,0,0,176.5,174,174,174,28.0138025101153,-2.5,0,-0.193906038445705,0,0.310249661513146,0,0,0,0,0.26157329,42.79,34.6456243820391,1,0
1334,-2.62,0.26097255,1,27.93373998,174.59317881,289,179,260,1,1,0,1067,1,1,1,0,0,21,5,2,6,174,174,0,0,0,0,0,0,0,176.5,174,174,174,27.965032218925,-2.5,0,0,0,0.213296642290288,0,0,0,0,0.26097255,42.79,34.7595913260779,1,0
1335,-2.52,0.26035948,1,27.88490471,174.59291922,288,179,260,1,1,0,1068,1,1,1,0,0,21,5,2,6,174,174,0,0,0,0,0,0,0,176.6,174,174,174,27.9161422427324,-2.59999999999999,0,-0.193906038445705,0,0.193906038445716,0,0,0,0,0.26035948,42.79,34.8738379210288,1,0
1336,-2.45,0.25966779,1,27.83619762,174.5924929,288,179,260,1,1,0,1069,1,1,1,0,0,21,5,2,6,174,174,0,0,0,0,0,0,0,176.7,174,174,174,27.86738059023,-2.69999999999999,0,-0.193906038445705,0,0.135734226912001,0,0,0,0,0.25966779,42.79,34.9877823184513,1,0
1337,-2.37,0.25885396,1,27.78587234,174.59184478,287,179,260,1,1,0,1070,1,1,1,0,0,21,5,2,6,174,174,0,0,0,0,0,0,0,176.7,174,174,174,27.8169989259557,-2.69999999999999,0,0,0,0.155124830756573,0,0,0,0,0.25885396,42.79,35.1055090814271,1,0
1338,-2.31,0.25807752,1,27.73723365,174.59123695,287,179,260,1,1,0,1071,1,1,1,0,0,21,5,2,6,174,174,0,0,0,0,0,0,0,176.8,174,174,174,27.7683057576117,-2.80000000000001,0,-0.19390603844576,0,0.11634362306743,0,0,0,0,0.25807752,42.79,35.219292343615,1,0
1339,-2.25,0.25719136,1,27.68842429,174.59040172,286,179,260,1,1,0,1072,1,1,1,0,0,21,5,2,6,174,174,0,0,0,0,0,0,0,176.9,174,174,174,27.7194417190507,-2.90000000000001,0,-0.193906038445705,0,0.11634362306743,0,0,0,0,0.25719136,42.79,35.3334711567783,1,0
1340,-2.2,0.25627215,1,27.6397388,174.58949179,286,179,260,1,1,0,1073,1,1,1,0,0,21,5,2,6,174,174,0,0,0,0,0,0,0,176.9,174,174,174,27.6707016882205,-2.90000000000001,0,0,0,0.0969530192228578,0,0,0,0,0.25627215,42.79,35.4473589485879,1,0
1341,-2.14,0.25534061,1,27.59093377,174.58855512,285,179,260,1,1,0,1074,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177,174,174,174,27.6218419806331,-3,0,-0.193906038445705,0,0.11634362306743,0,0,0,0,0.25534061,42.79,35.5615276765686,1,0
1342,-2.08,0.25433663,1,27.5423167,174.58745935,285,179,260,1,1,0,1075,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177,174,174,174,27.5731704514515,-3,0,0,0,0.11634362306743,0,0,0,0,0.25433663,42.79,35.6752530474707,1,0
1343,-2.02,0.25304289,1,27.48382774,174.58595536,284,179,260,1,1,0,1076,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.1,174,174,174,27.5146159685771,-3.09999999999999,0,-0.193906038445705,0,0.11634362306743,0,0,0,0,0.25304289,42.79,35.8120711126504,1,0
1344,-1.96,0.25194173,1,27.43515957,174.58464699,284,179,260,1,1,0,1077,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.2,174,174,174,27.4658932760772,-3.19999999999999,0,-0.193906038445705,0,0.11634362306743,0,0,0,0,0.25194173,42.79,35.9259137015989,1,0
1345,-1.9,0.25078265,1,27.38637619,174.58321415,283,179,260,1,1,0,1078,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.2,174,174,174,27.4170552471386,-3.19999999999999,0,0,0,0.11634362306743,0,0,0,0,0.25078265,42.79,36.0400259384263,1,0
1346,-1.85,0.24955322,1,27.33735806,174.58163238,283,179,260,1,1,0,1079,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.3,174,174,174,27.3679822078871,-3.30000000000001,0,-0.19390603844576,0,0.0969530192228578,0,0,0,0,0.24955322,42.79,36.154686286469,1,0
1347,-1.8,0.24831557,1,27.28870291,174.58001991,283,179,260,1,1,0,1080,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.3,174,174,174,27.3192725541909,-3.30000000000001,0,0,0,0.0969530192228582,0,0,0,0,0.24831557,42.79,36.2684962285757,1,0
1348,-1.75,0.24703243,1,27.24005211,174.57830506,283,179,260,1,1,0,1081,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.4,174,174,174,27.2705672543677,-3.40000000000001,0,-0.193906038445705,0,0.0969530192228582,0,0,0,0,0.24703243,42.79,36.3822948968954,1,0
1349,-1.7,0.24573073,1,27.19122202,174.5765482,282,179,260,1,1,0,1082,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.4,174,174,174,27.22168245967,-3.40000000000001,0,0,0,0.0969530192228582,0,0,0,0,0.24573073,42.79,36.4965130900164,1,0
1350,-1.65,0.24436901,1,27.14269947,174.57465099,282,179,260,1,1,0,1083,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.4,174,174,174,27.1731055568478,-3.40000000000001,0,0,0,0.0969530192228582,0,0,0,0,0.24436901,42.79,36.6100094632691,1,0
1351,-1.59,0.24271145,1,27.08424532,174.57231971,281,179,260,1,1,0,1084,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.5,174,174,174,27.1145859233391,-3.5,0,-0.193906038445705,0,0.116343623067429,0,0,0,0,0.24271145,42.79,36.7467370319603,1,0
1352,-1.55,0.24124631,1,27.03561196,174.57018861,280,179,260,1,1,0,1085,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.5,174,174,174,27.0658980885563,-3.5,0,0,0,0.0775624153782866,0,0,0,0,0.24124631,42.79,36.8604904970731,1,0
1353,-1.5,0.23977503,1,26.98691887,174.56803777,280,179,260,1,1,0,1086,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.6,174,174,174,27.0171504505076,-3.59999999999999,0,-0.193906038445705,0,0.0969530192228582,0,0,0,0,0.23977503,42.79,36.9743837393469,1,0
1354,-1.46,0.23826656,1,26.93786719,174.56580659,279,179,260,1,1,0,1087,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.6,174,174,174,26.9680438219646,-3.59999999999999,0,0,0,0.0775624153782866,0,0,0,0,0.23826656,42.79,37.0891159061705,1,0
1355,-1.42,0.23674987,1,26.88917852,174.5635421,279,179,260,1,1,0,1088,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.7,174,174,174,26.9193006032516,-3.69999999999999,0,-0.193906038445705,0,0.0775624153782866,0,0,0,0,0.23674987,42.79,37.2029991753107,1,0
1356,-1.38,0.23516071,1,26.84067788,174.56110973,278,179,260,1,1,0,1089,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.7,174,174,174,26.8707456346665,-3.69999999999999,0,0,0,0.0775624153782866,0,0,0,0,0.23516071,42.79,37.3164403714875,1,0
1357,-1.34,0.23357163,1,26.79217729,174.55866854,278,179,260,1,1,0,1090,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.7,174,174,174,26.8221907118368,-3.69999999999999,0,0,0,0.0775624153782862,0,0,0,0,0.23357163,42.79,37.4298801851027,1,0
1358,-1.3,0.23193083,1,26.74362132,174.55610789,277,179,260,1,1,0,1091,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.8,174,174,174,26.7735803522068,-3.80000000000001,0,-0.19390603844576,0,0.0775624153782866,0,0,0,0,0.23193083,42.79,37.5434498843792,1,0
1359,-1.27,0.2302901,1,26.69506541,174.55353792,277,179,260,1,1,0,1092,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.8,174,174,174,26.7249700434478,-3.80000000000001,0,0,0,0.0581718115337149,0,0,0,0,0.2302901,42.79,37.6570195987075,1,0
1360,-1.23,0.22849629,1,26.6432646,174.55069164,276,179,260,1,1,0,1093,1,1,1,0,0,21,0,2,6,174,174,0,0,0,0,0,0,0,177.8,174,174,174,26.6731112043024,-3.80000000000001,0,0,0,0.0775624153782866,0,0,0,0,0.22849629,42.79,37.7781781380063,1,0
1361,-1.19,0.22675832,1,26.59465773,174.54789186,277,179,260,1,1,0,1094,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,177.9,174,174,174,26.6244498890097,-3.90000000000001,0,-0.193906038445705,0,0.0775624153782866,0,0,0,0,0.22675832,42.79,37.8918650684366,1,0
1362,-1.16,0.22502664,1,26.5461107,174.54509414,276,179,260,1,1,0,1095,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,177.9,174,174,174,26.5758484702464,-3.90000000000001,0,0,0,0.0581718115337149,0,0,0,0,0.22502664,42.79,38.005412138936,1,0
1363,-1.12,0.2228936,1,26.48794412,174.54160153,276,179,260,1,1,0,1096,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,177.9,174,174,174,26.5176167294388,-3.90000000000001,0,0,0,0.0775624153782862,0,0,0,0,0.2228936,42.79,38.1414573168988,1,0
1364,-1.09,0.22112271,1,26.43946135,174.53869381,275,179,260,1,1,0,1097,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178,174,174,174,26.4690796510216,-4,0,-0.193906038445705,0,0.0581718115337149,0,0,0,0,0.22112271,42.79,38.2548531453617,1,0
1365,-1.06,0.21927523,1,26.39068418,174.53561362,275,179,260,1,1,0,1098,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178,174,174,174,26.4202478361087,-4,0,0,0,0.0581718115337149,0,0,0,0,0.21927523,42.79,38.3689368486521,1,0
1366,-1.03,0.21740087,1,26.34209075,174.53245944,274,179,260,1,1,0,1099,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178,174,174,174,26.371599971384,-4,0,0,0,0.0581718115337149,0,0,0,0,0.21740087,42.79,38.4825897668207,1,0
1367,-1,0.21553901,1,26.29361693,174.52931854,274,179,260,1,1,0,1100,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.1,174,174,174,26.3230718523027,-4.09999999999999,0,-0.193906038445705,0,0.0581718115337149,0,0,0,0,0.21553901,42.79,38.59596306232,1,0
1368,-0.97,0.21367722,1,26.24514319,174.52616604,273,179,260,1,1,0,1101,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.1,174,174,174,26.2745438100146,-4.09999999999999,0,0,0,0.0581718115337149,0,0,0,0,0.21367722,42.79,38.7093377696745,1,0
1369,-0.94,0.21176991,1,26.19667391,174.52290141,273,179,260,1,1,0,1102,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.1,174,174,174,26.2260202262366,-4.09999999999999,0,0,0,0.0581718115337149,0,0,0,0,0.21176991,42.79,38.822699694265,1,0
1370,-0.92,0.20981085,1,26.14814931,174.51951146,272,179,260,1,1,0,1103,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.1,174,174,174,26.1774412761455,-4.09999999999999,0,0,0,0.0387812076891431,0,0,0,0,0.20981085,42.79,38.9361901078568,1,0
1371,-0.89,0.20787051,1,26.09980411,174.51614669,272,179,260,1,1,0,1104,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.2,174,174,174,26.1290419136694,-4.19999999999999,0,-0.193906038445705,0,0.0581718115337149,0,0,0,0,0.20787051,42.79,39.049262421618,1,0
1372,-0.86,0.2055165,1,26.04172002,174.51203689,271,179,260,1,1,0,1105,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.2,174,174,174,26.0708927523226,-4.19999999999999,0,0,0,0.0581718115337149,0,0,0,0,0.2055165,42.79,39.1851125062152,1,0
1373,-0.83,0.20348511,1,25.99338378,174.50844195,270,179,260,1,1,0,1106,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.2,174,174,174,26.0225023712149,-4.19999999999999,0,0,0,0.0581718115337149,0,0,0,0,0.20348511,42.79,39.2981608780182,1,0
1374,-0.81,0.20149939,1,25.94504326,174.50493504,271,179,260,1,1,0,1107,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.2,174,174,174,25.9741076951679,-4.19999999999999,0,0,0,0.0387812076891431,0,0,0,0,0.20149939,42.79,39.4112218379357,1,0
1375,-0.79,0.19946815,0,25.89670722,174.50131342,270,179,260,1,1,0,1107,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.3,174,174,174,25.925717513072,-4.30000000000001,0,-0.19390603844576,0,0.0387812076891433,0,0,0,0,0.19946815,42.79,39.5242716357218,1,0
1376,-0.77,0.19743075,0,25.84831153,174.49766549,270,179,260,1,1,0,1107,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.3,174,174,174,25.8772676020214,-4.30000000000001,0,0,0,0.0387812076891433,0,0,0,0,0.19743075,42.79,39.6374610992145,1,0
1377,-0.74,0.19534783,0,25.79992033,174.49390187,269,179,260,1,1,0,1107,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.3,174,174,174,25.828822198488,-4.30000000000001,0,0,0,0.0581718115337149,0,0,0,0,0.19534783,42.79,39.7506392888914,1,0
1378,-0.72,0.19326497,0,25.75152925,174.49012411,269,179,260,1,1,0,1107,1,1,1,0,0,21,0,0,6,174,174,0,0,0,0,0,0,0,178.3,174,174,174,25.7803769047546,-4.30000000000001,0,0,0,0.0387812076891433,0,0,0,0,0.19326497,42.79,39.8638174930246,1,0
